region;period;sector;value;unit;value_pCap;unit_pCap
ESW;1990;trn_aviation_intl;35.548439117534;billion pkm/yr;727.697976676081;pkm/yr pCap
ESW;1990;trn_freight;522.32860588681;billion tkm/yr;10692.3814125046;tkm/yr pCap
ESW;1990;trn_pass;823.59151714567;billion pkm/yr;16859.414801672;pkm/yr pCap
ESW;1990;trn_shipping_intl;1684.35725721094;billion tkm/yr;34479.8083544407;tkm/yr pCap
ESW;2005;trn_aviation_intl;87.8546088344944;billion pkm/yr;1622.23617050653;pkm/yr pCap
ESW;2005;trn_freight;517.601108615349;billion tkm/yr;9557.50929210692;tkm/yr pCap
ESW;2005;trn_pass;855.908438720712;billion pkm/yr;15804.3572938811;pkm/yr pCap
ESW;2005;trn_shipping_intl;3348.75955252163;billion tkm/yr;61834.8763314612;tkm/yr pCap
ESW;2010;trn_aviation_intl;94.431709986784;billion pkm/yr;1652.34846795852;pkm/yr pCap
ESW;2010;trn_freight;439.390622566942;billion tkm/yr;7688.37525165474;tkm/yr pCap
ESW;2010;trn_pass;848.501330809302;billion pkm/yr;14846.9182038505;pkm/yr pCap
ESW;2010;trn_shipping_intl;3516.82155949053;billion tkm/yr;61536.6884357059;tkm/yr pCap
ESW;2015;trn_aviation_intl;93.7565296601889;billion pkm/yr;1650.55862386815;pkm/yr pCap
ESW;2015;trn_freight;438.000839451624;billion tkm/yr;7710.88760898692;tkm/yr pCap
ESW;2015;trn_pass;842.780929962107;billion pkm/yr;14836.9328197441;pkm/yr pCap
ESW;2015;trn_shipping_intl;3511.47416838703;billion tkm/yr;61818.5633803647;tkm/yr pCap
ESW;2020;trn_aviation_intl;95.3582111842065;billion pkm/yr;1653.72331941042;pkm/yr pCap
ESW;2020;trn_freight;413.115410465133;billion tkm/yr;7164.33938315263;tkm/yr pCap
ESW;2020;trn_pass;816.446263220795;billion pkm/yr;14158.9927890483;pkm/yr pCap
ESW;2020;trn_shipping_intl;3378.8553258214;billion tkm/yr;58596.8609921908;tkm/yr pCap
ESW;2025;trn_aviation_intl;105.223379117263;billion pkm/yr;1815.95118325755;pkm/yr pCap
ESW;2025;trn_freight;418.263521675227;billion tkm/yr;7218.41613025131;tkm/yr pCap
ESW;2025;trn_pass;855.287173358201;billion pkm/yr;14760.5956728871;pkm/yr pCap
ESW;2025;trn_shipping_intl;3452.57878926856;billion tkm/yr;59584.8051094717;tkm/yr pCap
ESW;2030;trn_aviation_intl;112.768779323425;billion pkm/yr;1960.08827468755;pkm/yr pCap
ESW;2030;trn_freight;416.626024532164;billion tkm/yr;7241.57688426398;tkm/yr pCap
ESW;2030;trn_pass;872.797469975413;billion pkm/yr;15170.5117084689;pkm/yr pCap
ESW;2030;trn_shipping_intl;3493.94103696409;billion tkm/yr;60729.8660151442;tkm/yr pCap
ESW;2035;trn_aviation_intl;124.536939994091;billion pkm/yr;2158.54310357251;pkm/yr pCap
ESW;2035;trn_freight;412.537938536528;billion tkm/yr;7150.33565327918;tkm/yr pCap
ESW;2035;trn_pass;904.425661494455;billion pkm/yr;15676.0056446343;pkm/yr pCap
ESW;2035;trn_shipping_intl;3562.07879041134;billion tkm/yr;61739.9191580354;tkm/yr pCap
ESW;2040;trn_aviation_intl;135.671464740431;billion pkm/yr;2340.89930123358;pkm/yr pCap
ESW;2040;trn_freight;408.714847042509;billion tkm/yr;7052.037815587;tkm/yr pCap
ESW;2040;trn_pass;932.983154703493;billion pkm/yr;16097.8553529042;pkm/yr pCap
ESW;2040;trn_shipping_intl;3627.38057413847;billion tkm/yr;62587.4620544177;tkm/yr pCap
ESW;2045;trn_aviation_intl;146.385948825441;billion pkm/yr;2511.25618017159;pkm/yr pCap
ESW;2045;trn_freight;407.802553793366;billion tkm/yr;6995.86737470643;tkm/yr pCap
ESW;2045;trn_pass;962.193926792717;billion pkm/yr;16506.4711782081;pkm/yr pCap
ESW;2045;trn_shipping_intl;3691.11909204608;billion tkm/yr;63321.2798497715;tkm/yr pCap
ESW;2050;trn_aviation_intl;156.389294068739;billion pkm/yr;2664.91319027034;pkm/yr pCap
ESW;2050;trn_freight;409.524108159822;billion tkm/yr;6978.39455103058;tkm/yr pCap
ESW;2050;trn_pass;991.459058388521;billion pkm/yr;16894.7135291195;pkm/yr pCap
ESW;2050;trn_shipping_intl;3752.18035644371;billion tkm/yr;63938.103843381;tkm/yr pCap
ESW;2055;trn_aviation_intl;165.598190557699;billion pkm/yr;2815.30942461689;pkm/yr pCap
ESW;2055;trn_freight;411.817602701362;billion tkm/yr;7001.24786511064;tkm/yr pCap
ESW;2055;trn_pass;1016.50782563037;billion pkm/yr;17281.4935480642;pkm/yr pCap
ESW;2055;trn_shipping_intl;3810.9100822505;billion tkm/yr;64788.6974778815;tkm/yr pCap
ESW;2060;trn_aviation_intl;173.73842025654;billion pkm/yr;2959.92511597132;pkm/yr pCap
ESW;2060;trn_freight;414.597941949243;billion tkm/yr;7063.37066719929;tkm/yr pCap
ESW;2060;trn_pass;1036.82154551474;billion pkm/yr;17663.9923905016;pkm/yr pCap
ESW;2060;trn_shipping_intl;3866.765765783;billion tkm/yr;65876.8342132911;tkm/yr pCap
ESW;2070;trn_aviation_intl;184.218662565383;billion pkm/yr;3188.94334389714;pkm/yr pCap
ESW;2070;trn_freight;421.26840216357;billion tkm/yr;7292.42655638594;tkm/yr pCap
ESW;2070;trn_pass;1059.58030265172;billion pkm/yr;18342.0154419287;pkm/yr pCap
ESW;2070;trn_shipping_intl;3960.26865516362;billion tkm/yr;68554.7934832399;tkm/yr pCap
ESW;2080;trn_aviation_intl;189.218134070272;billion pkm/yr;3332.55373445296;pkm/yr pCap
ESW;2080;trn_freight;427.559755649682;billion tkm/yr;7530.28174277934;tkm/yr pCap
ESW;2080;trn_pass;1070.0860797113;billion pkm/yr;18846.604627248;pkm/yr pCap
ESW;2080;trn_shipping_intl;4028.05931977713;billion tkm/yr;70943.1164971536;tkm/yr pCap
ESW;2090;trn_aviation_intl;191.594794715357;billion pkm/yr;3415.88622713844;pkm/yr pCap
ESW;2090;trn_freight;433.762149705842;billion tkm/yr;7733.41548884672;tkm/yr pCap
ESW;2090;trn_pass;1078.70810138261;billion pkm/yr;19231.9637497969;pkm/yr pCap
ESW;2090;trn_shipping_intl;4082.20995247248;billion tkm/yr;72780.4989360733;tkm/yr pCap
ESW;2100;trn_aviation_intl;189.92646656446;billion pkm/yr;3461.65634873495;pkm/yr pCap
ESW;2100;trn_freight;439.093739203574;billion tkm/yr;8003.05327371498;tkm/yr pCap
ESW;2100;trn_pass;1072.86507727154;billion pkm/yr;19554.3584485766;pkm/yr pCap
ESW;2100;trn_shipping_intl;4121.25315736508;billion tkm/yr;75115.1875512561;tkm/yr pCap
ESW;2110;trn_aviation_intl;187.968273528297;billion pkm/yr;3492.57460739898;pkm/yr pCap
ESW;2110;trn_freight;442.224402311662;billion tkm/yr;8216.82132465502;tkm/yr pCap
ESW;2110;trn_pass;1064.04552846806;billion pkm/yr;19770.6683371996;pkm/yr pCap
ESW;2110;trn_shipping_intl;4144.13769657655;billion tkm/yr;77000.814110522;tkm/yr pCap
ESW;2130;trn_aviation_intl;185.221105362482;billion pkm/yr;3531.08260282025;pkm/yr pCap
ESW;2130;trn_freight;445.914824943881;billion tkm/yr;8500.98630832335;tkm/yr pCap
ESW;2130;trn_pass;1051.17696310327;billion pkm/yr;20039.7934114221;pkm/yr pCap
ESW;2130;trn_shipping_intl;4171.07513688567;billion tkm/yr;79517.9945724287;tkm/yr pCap
ESW;2150;trn_aviation_intl;182.636315725705;billion pkm/yr;3563.389048859;pkm/yr pCap
ESW;2150;trn_freight;448.814676162127;billion tkm/yr;8756.75407516026;tkm/yr pCap
ESW;2150;trn_pass;1038.66409158262;billion pkm/yr;20265.2152431023;pkm/yr pCap
ESW;2150;trn_shipping_intl;4192.21273175466;billion tkm/yr;81793.6174383709;tkm/yr pCap
EWN;1990;trn_aviation_intl;64.862802617361;billion pkm/yr;1966.81557896128;pkm/yr pCap
EWN;1990;trn_freight;263.328707095401;billion tkm/yr;7984.83849916687;tkm/yr pCap
EWN;1990;trn_pass;556.360790391891;billion pkm/yr;16870.3636893589;pkm/yr pCap
EWN;1990;trn_shipping_intl;5986.49645429279;billion tkm/yr;181526.761326653;tkm/yr pCap
EWN;2005;trn_aviation_intl;131.410440422814;billion pkm/yr;3702.59200358932;pkm/yr pCap
EWN;2005;trn_freight;278.809458853909;billion tkm/yr;7855.67470557177;tkm/yr pCap
EWN;2005;trn_pass;578.752028659086;billion pkm/yr;16306.791351429;pkm/yr pCap
EWN;2005;trn_shipping_intl;9175.22998481158;billion tkm/yr;258519.28555715;tkm/yr pCap
EWN;2010;trn_aviation_intl;138.890602768746;billion pkm/yr;3817.63327633468;pkm/yr pCap
EWN;2010;trn_freight;256.786638720543;billion tkm/yr;7058.19686397295;tkm/yr pCap
EWN;2010;trn_pass;607.004539530048;billion pkm/yr;16684.5033630855;pkm/yr pCap
EWN;2010;trn_shipping_intl;8509.58485056031;billion tkm/yr;233899.728604265;tkm/yr pCap
EWN;2015;trn_aviation_intl;143.840603032134;billion pkm/yr;3843.29025713797;pkm/yr pCap
EWN;2015;trn_freight;258.87601932285;billion tkm/yr;6916.93208938994;tkm/yr pCap
EWN;2015;trn_pass;625.837025501645;billion pkm/yr;16721.7968498737;pkm/yr pCap
EWN;2015;trn_shipping_intl;8552.79372115865;billion tkm/yr;228522.879402115;tkm/yr pCap
EWN;2020;trn_aviation_intl;152.46991050077;billion pkm/yr;3957.44228646418;pkm/yr pCap
EWN;2020;trn_freight;222.939206713602;billion tkm/yr;5786.51250637895;tkm/yr pCap
EWN;2020;trn_pass;551.470574856126;billion pkm/yr;14313.7289548374;pkm/yr pCap
EWN;2020;trn_shipping_intl;8638.32165837024;billion tkm/yr;224212.497420867;tkm/yr pCap
EWN;2025;trn_aviation_intl;158.175932511412;billion pkm/yr;4018.69614502952;pkm/yr pCap
EWN;2025;trn_freight;226.747279634633;billion tkm/yr;5760.85377905319;tkm/yr pCap
EWN;2025;trn_pass;571.93487205864;billion pkm/yr;14530.8608525775;pkm/yr pCap
EWN;2025;trn_shipping_intl;8638.32165837024;billion tkm/yr;219469.481841133;tkm/yr pCap
EWN;2030;trn_aviation_intl;164.245262475236;billion pkm/yr;4133.65460069112;pkm/yr pCap
EWN;2030;trn_freight;231.212682712127;billion tkm/yr;5819.06202484972;tkm/yr pCap
EWN;2030;trn_pass;589.965406206475;billion pkm/yr;14847.9973112265;pkm/yr pCap
EWN;2030;trn_shipping_intl;8581.5753843317;billion tkm/yr;215977.423239035;tkm/yr pCap
EWN;2035;trn_aviation_intl;170.374725542706;billion pkm/yr;4256.85215351416;pkm/yr pCap
EWN;2035;trn_freight;235.76028162402;billion tkm/yr;5890.52548344531;tkm/yr pCap
EWN;2035;trn_pass;607.429228902152;billion pkm/yr;15176.7605959337;pkm/yr pCap
EWN;2035;trn_shipping_intl;8511.06053684647;billion tkm/yr;212650.827518913;tkm/yr pCap
EWN;2040;trn_aviation_intl;175.908918273438;billion pkm/yr;4369.15072739002;pkm/yr pCap
EWN;2040;trn_freight;239.817909036924;billion tkm/yr;5956.49499749125;tkm/yr pCap
EWN;2040;trn_pass;622.903301750132;billion pkm/yr;15471.4066839111;pkm/yr pCap
EWN;2040;trn_shipping_intl;8437.36576348903;billion tkm/yr;209563.694238066;tkm/yr pCap
EWN;2045;trn_aviation_intl;181.046074896305;billion pkm/yr;4473.97747665047;pkm/yr pCap
EWN;2045;trn_freight;243.540372438884;billion tkm/yr;6018.32512287664;tkm/yr pCap
EWN;2045;trn_pass;637.04791055587;billion pkm/yr;15742.6114043436;pkm/yr pCap
EWN;2045;trn_shipping_intl;8360.28151860521;billion tkm/yr;206597.747198442;tkm/yr pCap
EWN;2050;trn_aviation_intl;185.856018371881;billion pkm/yr;4570.7268726526;pkm/yr pCap
EWN;2050;trn_freight;246.95901341691;billion tkm/yr;6073.42290530435;tkm/yr pCap
EWN;2050;trn_pass;650.231807107108;billion pkm/yr;15991.0452200217;pkm/yr pCap
EWN;2050;trn_shipping_intl;8281.1415084242;billion tkm/yr;203656.768074399;tkm/yr pCap
EWN;2055;trn_aviation_intl;189.843346451845;billion pkm/yr;4655.66959753009;pkm/yr pCap
EWN;2055;trn_freight;250.133999869628;billion tkm/yr;6134.22213770876;tkm/yr pCap
EWN;2055;trn_pass;661.433495360281;billion pkm/yr;16220.825605379;pkm/yr pCap
EWN;2055;trn_shipping_intl;8212.73492646679;billion tkm/yr;201407.007537258;tkm/yr pCap
EWN;2060;trn_aviation_intl;193.280303897893;billion pkm/yr;4731.51381277204;pkm/yr pCap
EWN;2060;trn_freight;253.228842319541;billion tkm/yr;6199.0577470333;tkm/yr pCap
EWN;2060;trn_pass;671.636283278896;billion pkm/yr;16441.697821273;pkm/yr pCap
EWN;2060;trn_shipping_intl;8150.74421720852;billion tkm/yr;199530.723360552;tkm/yr pCap
EWN;2070;trn_aviation_intl;198.334634994235;billion pkm/yr;4842.02645045627;pkm/yr pCap
EWN;2070;trn_freight;259.165669038783;billion tkm/yr;6327.11994338485;tkm/yr pCap
EWN;2070;trn_pass;689.944846919798;billion pkm/yr;16843.9123012416;pkm/yr pCap
EWN;2070;trn_shipping_intl;8047.71494052924;billion tkm/yr;196472.232945634;tkm/yr pCap
EWN;2080;trn_aviation_intl;201.267176634911;billion pkm/yr;4904.84449331168;pkm/yr pCap
EWN;2080;trn_freight;264.192349232477;billion tkm/yr;6438.31950630754;tkm/yr pCap
EWN;2080;trn_pass;704.380005751184;billion pkm/yr;17165.6126456949;pkm/yr pCap
EWN;2080;trn_shipping_intl;7973.60344810422;billion tkm/yr;194315.265997035;tkm/yr pCap
EWN;2090;trn_aviation_intl;200.835178107583;billion pkm/yr;4932.2303276892;pkm/yr pCap
EWN;2090;trn_freight;267.841331807401;billion tkm/yr;6577.80749466844;tkm/yr pCap
EWN;2090;trn_pass;708.709017851781;billion pkm/yr;17404.8996012188;pkm/yr pCap
EWN;2090;trn_shipping_intl;7928.48714586469;billion tkm/yr;194712.525574479;tkm/yr pCap
EWN;2100;trn_aviation_intl;197.681476775281;billion pkm/yr;4932.82633303691;pkm/yr pCap
EWN;2100;trn_freight;270.222053955448;billion tkm/yr;6742.96087454883;tkm/yr pCap
EWN;2100;trn_pass;704.171112335738;billion pkm/yr;17571.4683163879;pkm/yr pCap
EWN;2100;trn_shipping_intl;7904.3045569856;billion tkm/yr;197239.328130706;tkm/yr pCap
EWN;2110;trn_aviation_intl;195.194860498744;billion pkm/yr;4933.30995367698;pkm/yr pCap
EWN;2110;trn_freight;271.654121566233;billion tkm/yr;6865.72371042881;tkm/yr pCap
EWN;2110;trn_pass;699.465261785015;billion pkm/yr;17678.1239495672;pkm/yr pCap
EWN;2110;trn_shipping_intl;7889.88313585975;billion tkm/yr;199407.089449138;tkm/yr pCap
EWN;2130;trn_aviation_intl;191.951254581502;billion pkm/yr;4933.95978245534;pkm/yr pCap
EWN;2130;trn_freight;273.393129757985;billion tkm/yr;7027.36072221265;tkm/yr pCap
EWN;2130;trn_pass;692.906122631887;billion pkm/yr;17810.6204595354;pkm/yr pCap
EWN;2130;trn_shipping_intl;7872.49521249071;billion tkm/yr;202356.45164543;tkm/yr pCap
EWN;2150;trn_aviation_intl;189.09733799625;billion pkm/yr;4934.55012523746;pkm/yr pCap
EWN;2150;trn_freight;274.807408196041;billion tkm/yr;7171.1793772414;tkm/yr pCap
EWN;2150;trn_pass;686.761065736299;billion pkm/yr;17921.2300862981;pkm/yr pCap
EWN;2150;trn_shipping_intl;7858.45368727671;billion tkm/yr;205068.638393487;tkm/yr pCap
FRA;1990;trn_aviation_intl;70.5222153739546;billion pkm/yr;1214.9638840237;pkm/yr pCap
FRA;1990;trn_freight;300.319672788944;billion tkm/yr;5173.93780336545;tkm/yr pCap
FRA;1990;trn_pass;1015.78732427042;billion pkm/yr;17500.087118554;pkm/yr pCap
FRA;1990;trn_shipping_intl;969.889202133948;billion tkm/yr;16709.3496120162;tkm/yr pCap
FRA;2005;trn_aviation_intl;121.414078666099;billion pkm/yr;1921.46166501142;pkm/yr pCap
FRA;2005;trn_freight;327.913260118624;billion tkm/yr;5189.4538564973;tkm/yr pCap
FRA;2005;trn_pass;1032.16176691692;billion pkm/yr;16334.672955642;pkm/yr pCap
FRA;2005;trn_shipping_intl;1008.11978698352;billion tkm/yr;15954.1920155358;tkm/yr pCap
FRA;2010;trn_aviation_intl;130.022336943977;billion pkm/yr;1999.40315680704;pkm/yr pCap
FRA;2010;trn_freight;306.840112626592;billion tkm/yr;4718.39765566569;tkm/yr pCap
FRA;2010;trn_pass;1062.87561557931;billion pkm/yr;16344.2444662271;pkm/yr pCap
FRA;2010;trn_shipping_intl;908.670146192507;billion tkm/yr;13972.968041456;tkm/yr pCap
FRA;2015;trn_aviation_intl;135.089334871358;billion pkm/yr;2029.94504307126;pkm/yr pCap
FRA;2015;trn_freight;311.189185751025;billion tkm/yr;4676.14224079364;tkm/yr pCap
FRA;2015;trn_pass;1096.63379620342;billion pkm/yr;16478.7719236861;pkm/yr pCap
FRA;2015;trn_shipping_intl;915.574125083329;billion tkm/yr;13758.0450636393;tkm/yr pCap
FRA;2020;trn_aviation_intl;105.802990664016;billion pkm/yr;1565.80223946924;pkm/yr pCap
FRA;2020;trn_freight;284.461951322845;billion tkm/yr;4209.81635424213;tkm/yr pCap
FRA;2020;trn_pass;1011.74595855732;billion pkm/yr;14973.0558440802;pkm/yr pCap
FRA;2020;trn_shipping_intl;691.338190984548;billion tkm/yr;10231.2692758541;tkm/yr pCap
FRA;2025;trn_aviation_intl;114.462918445928;billion pkm/yr;1674.97486937297;pkm/yr pCap
FRA;2025;trn_freight;292.518954121263;billion tkm/yr;4280.52948169268;tkm/yr pCap
FRA;2025;trn_pass;1042.02979983261;billion pkm/yr;15248.3769552135;pkm/yr pCap
FRA;2025;trn_shipping_intl;702.706528099809;billion tkm/yr;10282.9439533077;tkm/yr pCap
FRA;2030;trn_aviation_intl;127.729509855634;billion pkm/yr;1855.36611341677;pkm/yr pCap
FRA;2030;trn_freight;302.441235183884;billion tkm/yr;4393.183843689;tkm/yr pCap
FRA;2030;trn_pass;1071.57220583775;billion pkm/yr;15565.3831368939;pkm/yr pCap
FRA;2030;trn_shipping_intl;715.296281210102;billion tkm/yr;10390.2103962525;tkm/yr pCap
FRA;2035;trn_aviation_intl;140.586337323694;billion pkm/yr;2019.10053903617;pkm/yr pCap
FRA;2035;trn_freight;313.503267853636;billion tkm/yr;4502.53295706419;tkm/yr pCap
FRA;2035;trn_pass;1104.5629975065;billion pkm/yr;15863.7303319866;pkm/yr pCap
FRA;2035;trn_shipping_intl;727.701316053594;billion tkm/yr;10451.244036027;tkm/yr pCap
FRA;2040;trn_aviation_intl;152.807186805062;billion pkm/yr;2169.04792822594;pkm/yr pCap
FRA;2040;trn_freight;325.50264878958;billion tkm/yr;4620.40340347202;tkm/yr pCap
FRA;2040;trn_pass;1137.67686346142;billion pkm/yr;16148.9501591939;pkm/yr pCap
FRA;2040;trn_shipping_intl;739.684145750797;billion tkm/yr;10499.5739888144;tkm/yr pCap
FRA;2045;trn_aviation_intl;164.37260032553;billion pkm/yr;2309.18319143272;pkm/yr pCap
FRA;2045;trn_freight;338.521072692866;billion tkm/yr;4755.7024069706;tkm/yr pCap
FRA;2045;trn_pass;1169.51598950125;billion pkm/yr;16429.9077809784;pkm/yr pCap
FRA;2045;trn_shipping_intl;751.332421298425;billion tkm/yr;10555.0693668213;tkm/yr pCap
FRA;2050;trn_aviation_intl;175.325629102215;billion pkm/yr;2441.70102264148;pkm/yr pCap
FRA;2050;trn_freight;352.835895925727;billion tkm/yr;4913.82675948765;tkm/yr pCap
FRA;2050;trn_pass;1200.14161291097;billion pkm/yr;16713.9682804212;pkm/yr pCap
FRA;2050;trn_shipping_intl;762.862601856742;billion tkm/yr;10624.1306797343;tkm/yr pCap
FRA;2055;trn_aviation_intl;185.829815644496;billion pkm/yr;2569.97701612837;pkm/yr pCap
FRA;2055;trn_freight;367.099666119566;billion tkm/yr;5076.89092454645;tkm/yr pCap
FRA;2055;trn_pass;1229.11008724057;billion pkm/yr;16998.2662014946;pkm/yr pCap
FRA;2055;trn_shipping_intl;774.417210583434;billion tkm/yr;10709.9844295229;tkm/yr pCap
FRA;2060;trn_aviation_intl;195.871144536077;billion pkm/yr;2691.08710387355;pkm/yr pCap
FRA;2060;trn_freight;381.385077824368;billion tkm/yr;5239.87577125701;tkm/yr pCap
FRA;2060;trn_pass;1257.71537453408;billion pkm/yr;17279.8378891831;pkm/yr pCap
FRA;2060;trn_shipping_intl;786.082315926986;billion tkm/yr;10800.0389132588;tkm/yr pCap
FRA;2070;trn_aviation_intl;212.541320918355;billion pkm/yr;2881.7166368545;pkm/yr pCap
FRA;2070;trn_freight;408.229562224495;billion tkm/yr;5534.93276523888;tkm/yr pCap
FRA;2070;trn_pass;1312.63329798673;billion pkm/yr;17797.185020557;pkm/yr pCap
FRA;2070;trn_shipping_intl;808.793959323643;billion tkm/yr;10965.9382857872;tkm/yr pCap
FRA;2080;trn_aviation_intl;225.519946410646;billion pkm/yr;3014.0904252346;pkm/yr pCap
FRA;2080;trn_freight;432.590769295593;billion tkm/yr;5781.60697770175;tkm/yr pCap
FRA;2080;trn_pass;1365.4207663732;billion pkm/yr;18248.9474826679;pkm/yr pCap
FRA;2080;trn_shipping_intl;830.151140260819;billion tkm/yr;11095.0301433718;tkm/yr pCap
FRA;2090;trn_aviation_intl;234.537983382406;billion pkm/yr;3097.17112846032;pkm/yr pCap
FRA;2090;trn_freight;455.078871525272;billion tkm/yr;6009.50482192177;tkm/yr pCap
FRA;2090;trn_pass;1413.4257481713;billion pkm/yr;18664.871916806;pkm/yr pCap
FRA;2090;trn_shipping_intl;850.829717785277;billion tkm/yr;11235.5585187413;tkm/yr pCap
FRA;2100;trn_aviation_intl;238.766537252773;billion pkm/yr;3129.16231399276;pkm/yr pCap
FRA;2100;trn_freight;474.551021237441;billion tkm/yr;6219.24323570904;tkm/yr pCap
FRA;2100;trn_pass;1452.21109057027;billion pkm/yr;19031.9978203815;pkm/yr pCap
FRA;2100;trn_shipping_intl;869.847692560835;billion tkm/yr;11399.816112395;tkm/yr pCap
FRA;2110;trn_aviation_intl;241.412646476083;billion pkm/yr;3150.44530587591;pkm/yr pCap
FRA;2110;trn_freight;487.914899107185;billion tkm/yr;6367.31018857967;tkm/yr pCap
FRA;2110;trn_pass;1477.52596003796;billion pkm/yr;19281.7766304241;pkm/yr pCap
FRA;2110;trn_shipping_intl;882.66565300646;billion tkm/yr;11518.8243191211;tkm/yr pCap
FRA;2130;trn_aviation_intl;244.78125269312;billion pkm/yr;3176.86019452045;pkm/yr pCap
FRA;2130;trn_freight;504.889310873282;billion tkm/yr;6552.63724940187;tkm/yr pCap
FRA;2130;trn_pass;1509.66789846595;billion pkm/yr;19593.0194850114;pkm/yr pCap
FRA;2130;trn_shipping_intl;898.685324974304;billion tkm/yr;11663.4652568341;tkm/yr pCap
FRA;2150;trn_aviation_intl;247.676028478551;billion pkm/yr;3198.96996297291;pkm/yr pCap
FRA;2150;trn_freight;519.434791094929;billion tkm/yr;6708.9911956485;tkm/yr pCap
FRA;2150;trn_pass;1537.21292287577;billion pkm/yr;19854.5575733796;pkm/yr pCap
FRA;2150;trn_shipping_intl;912.190052395684;billion tkm/yr;11781.7965511716;tkm/yr pCap
IND;1990;trn_aviation_intl;17.5315;billion pkm/yr;20.1406817110967;pkm/yr pCap
IND;1990;trn_freight;560.09452457859;billion tkm/yr;643.452388424573;tkm/yr pCap
IND;1990;trn_pass;2012.27167;billion pkm/yr;2311.75445465174;pkm/yr pCap
IND;1990;trn_shipping_intl;347.152;billion tkm/yr;398.818009717972;tkm/yr pCap
IND;2005;trn_aviation_intl;34.4548;billion pkm/yr;29.8403298036656;pkm/yr pCap
IND;2005;trn_freight;891.46969057859;billion tkm/yr;772.076737547072;tkm/yr pCap
IND;2005;trn_pass;2928.452641;billion pkm/yr;2536.25017767787;pkm/yr pCap
IND;2005;trn_shipping_intl;332.475;billion tkm/yr;287.947213493438;tkm/yr pCap
IND;2010;trn_aviation_intl;57.114;billion pkm/yr;46.0368958386899;pkm/yr pCap
IND;2010;trn_freight;1346.40037457859;billion tkm/yr;1085.26970272871;tkm/yr pCap
IND;2010;trn_pass;4099.38477;billion pkm/yr;3304.32030078793;pkm/yr pCap
IND;2010;trn_shipping_intl;1528.51;billion tkm/yr;1232.05966415232;tkm/yr pCap
IND;2015;trn_aviation_intl;76.2902587508037;billion pkm/yr;57.6704138040019;pkm/yr pCap
IND;2015;trn_freight;1503.08542990473;billion tkm/yr;1136.23364430467;tkm/yr pCap
IND;2015;trn_pass;4157.71171543741;billion pkm/yr;3142.95637520689;pkm/yr pCap
IND;2015;trn_shipping_intl;1788.82347723817;billion tkm/yr;1352.23279936184;tkm/yr pCap
IND;2020;trn_aviation_intl;54.7873674041998;billion pkm/yr;39.2350848449205;pkm/yr pCap
IND;2020;trn_freight;1428.31068104631;billion tkm/yr;1022.86153562221;tkm/yr pCap
IND;2020;trn_pass;3748.32483661401;billion pkm/yr;2684.30205645545;pkm/yr pCap
IND;2020;trn_shipping_intl;1201.84451628508;billion tkm/yr;860.681463647637;tkm/yr pCap
IND;2025;trn_aviation_intl;113.072960469203;billion pkm/yr;77.7343859364715;pkm/yr pCap
IND;2025;trn_freight;1716.18442828447;billion tkm/yr;1179.82709688373;tkm/yr pCap
IND;2025;trn_pass;4176.75078168066;billion pkm/yr;2871.39521134282;pkm/yr pCap
IND;2025;trn_shipping_intl;2268.92253232819;billion tkm/yr;1559.81853712935;tkm/yr pCap
IND;2030;trn_aviation_intl;225.998817946526;billion pkm/yr;149.192075973515;pkm/yr pCap
IND;2030;trn_freight;2063.12973095175;billion tkm/yr;1361.96556406857;tkm/yr pCap
IND;2030;trn_pass;4800.91849781839;billion pkm/yr;3169.30417502736;pkm/yr pCap
IND;2030;trn_shipping_intl;4465.39710069797;billion tkm/yr;2947.81127420266;tkm/yr pCap
IND;2035;trn_aviation_intl;352.838628001931;billion pkm/yr;225.952081526749;pkm/yr pCap
IND;2035;trn_freight;2431.22525455988;billion tkm/yr;1556.91685470786;tkm/yr pCap
IND;2035;trn_pass;5613.45003942645;billion pkm/yr;3594.76151502288;pkm/yr pCap
IND;2035;trn_shipping_intl;6735.96886480517;billion tkm/yr;4313.60419555244;tkm/yr pCap
IND;2040;trn_aviation_intl;506.102935157944;billion pkm/yr;316.810544030232;pkm/yr pCap
IND;2040;trn_freight;2829.90506830673;billion tkm/yr;1771.465253337;tkm/yr pCap
IND;2040;trn_pass;6695.65229835643;billion pkm/yr;4191.34745112193;pkm/yr pCap
IND;2040;trn_shipping_intl;9123.17393928722;billion tkm/yr;5710.92854477521;tkm/yr pCap
IND;2045;trn_aviation_intl;689.587539765514;billion pkm/yr;425.222224805533;pkm/yr pCap
IND;2045;trn_freight;3263.82162596672;billion tkm/yr;2012.57913336703;tkm/yr pCap
IND;2045;trn_pass;8135.55882384257;billion pkm/yr;5016.65158318689;pkm/yr pCap
IND;2045;trn_shipping_intl;11508.5266736309;billion tkm/yr;7096.53384697057;tkm/yr pCap
IND;2050;trn_aviation_intl;905.690259162965;billion pkm/yr;554.113650066452;pkm/yr pCap
IND;2050;trn_freight;3730.53314414911;billion tkm/yr;2282.39104515575;tkm/yr pCap
IND;2050;trn_pass;10058.7220076421;billion pkm/yr;6154.06327965754;pkm/yr pCap
IND;2050;trn_shipping_intl;13754.5367610617;billion tkm/yr;8415.21313996344;tkm/yr pCap
IND;2055;trn_aviation_intl;1163.34117680881;billion pkm/yr;709.687706492354;pkm/yr pCap
